"SN.","Title","Registration Number","Registration Date","Language","Periodicity","Publisher","Owner","Publication State","Publication District"
"22155","GRAMSHIVAR","MAHMAR/2013/66089","10-02-2016","Marathi","Weekly","SUBHASH MAHADEO PATIL","SUBHASH MAHADEO PATIL","Maharashtra","Dharashiv"
"22156","GRAMTANTRA NEWS","UPHIN/2021/81199","04-03-2022","Hindi","Weekly","GAURAV BAJPAI","GAURAV BAJPAI","Uttar Pradesh","Lucknow"
"22157","GRAMY CHETNA","UPHIN/26/A4573","03-06-2026","Hindi","Monthly","Shashi Kant Dwivedi","Shashi Kant Dwivedi","Uttar Pradesh","Lucknow"
"22158","GRAMYA ABHYUDAYA","CHHHIN/2010/40753","13-02-2012","Hindi","Monthly","SUSHIL DUBEY","SUSHIL DUBEY","Chhattisgarh","Mahasamund"
"22159","GRAMYA DEVTA","GUJGUJ/2014/56243","18-07-2014","Gujarati","Weekly","PRASHANTGIRI RAJENDRAGIRI GOSWAMI","PRASHANTGIRI RAJENDRAGIRI GOSWAMI","Gujarat","Surendranagar"
"22160","GRAMYA GATHA","UAHIN/25/A2589","17-09-2025","Hindi","Daily","SURENDRA PAL SINGH","SURENDRA PAL SINGH","Uttarakhand","Uttarkashi"
"22161","GRAMYA GAURAV","UPHIN/2023/84103","02-05-2023","Hindi","Monthly","GAURAV BAJPAI","NULL","Uttar Pradesh","Lucknow"
"22162","GRAMYA GOSHTHI","GUJGUJ/2016/69949","18-01-2017","Gujarati","Weekly","BHATI GULABSINGH KESHARSINGH","BHATI GULABSINGH KESHARSINGH","Gujarat","Banaskantha"
"22163","GRAMYA SANDESH","UPHIN/2013/52746","22-10-2013","Hindi","Monthly","ASHWINI TEKRIWAL","ANIL TEKRIWAL","Uttar Pradesh","Lucknow"
"22164","GRAMYA SANDESH","UPHIN/2014/63494","31-07-2015","Hindi","Weekly","ASHWANI TEKRIWAL","ANIL TEKRIWAL","Uttar Pradesh","Lucknow"
"22165","GRAMYA SAVERA","DELHIN/2007/22128","12-12-2007","Hindi","Monthly","KIRAN KUMAR","KIRAN KUMAR","Delhi","New Delhi"
"22166","GRAMYA WARTA","UPHIN/2012/44788","23-08-2012","Hindi","Daily","SHYAM BIHARI GUPTA","M/S MORAL VISION PRAKASHAN PVT LTD","Uttar Pradesh","Lucknow"
"22167","GRAMYA WARTA","UPHIN/2017/74693","13-02-2018","Hindi","Monthly","SHYAM BIHARI GUPTA","M/S MORAL VISION PRAKASHAN PVT LTD","Uttar Pradesh","Lucknow"
"22168","GRAMYASH VARTA","MAHMAR/2014/60252","17-02-2015","Marathi","Monthly","ANAND LIMAYE","YASHWANTRAO CHAVAN ACADEMY OF DEVELOPMENT ADMINISTRATION","Maharashtra","Pune"
"22169","GRAMYATRA","MPHIN/2010/33657","15-09-2010","Hindi","Monthly","UMA DIXIT","UMA DIXIT","Madhya Pradesh","Bhopal"
"22170","GRAND INDIA","APENG/2009/37992","23-06-2011","English","Daily","TOKALA RAJESH BABU","TOKALA RAJESH BABU","Andhra Pradesh","West Godavari"
"22171","GRAND RAJADHANI","APTEL/2015/64541","05-11-2015","Telugu","Daily","GUNDA SATHISH KUMAR","GUNDA SATHISH KUMAR","Andhra Pradesh","West Godavari"
"22172","GRANDEUR LIFESTYLE","DELENG/2019/79668","12-03-2021","English","Fortnightly","NEERA SHARMA","NEERA SHARMA","Delhi","New Delhi"
"22173","GRANDHALOKAM","3008","26-07-2012","Malayalam","Monthly","MADHU V K","KERALA GRANDHASALA SANGHAM","Kerala","Thiruvananthapuram"
"22174","GRANTHA SAMACHAR","24745","05-11-1974","English, Bengali","Monthly","ASIM BARDHAN","ASIM BARDRAN","West Bengal","Kolkata"
"22175","GRANTHAALAYA MAATU KATHE","KARKAN/2000/04975","17-07-2000","Kannada","Monthly","K VENKATESH","RURAL COMMUNITY SCIENCE CENTRE","Karnataka","Shimoga"
"22176","GRANTHAGAR","2674","04-03-1957","Bengali","Monthly","ARUN ROY","BENGAL LIBRARY ASSOCIATION","West Bengal","Kolkata"
"22177","GRANTHALAYA JAGAT","MAHMAR/2014/59892","29-01-2015","Marathi","Fortnightly","PATHAN JAMIRKHA GULAB","PATHAN JAMIRKHA GULAB","Maharashtra","Ahilyanagar"
"22178","GRANTHALAYA JAGAT","MHMAR/26/A6311","31-07-2026","Marathi","Weekly","Pathan Jamirkha Gulab","Pathan Jamirkha Gulab","Maharashtra","Ahilyanagar"
"22179","GRANTHALAYA SARVASWAMU","3155","01-05-1957","Telugu","Monthly","PATURI NAGABHUSHANAM","ANDHRA PRADESH LIBRARY ASSOCIATION","Andhra Pradesh","Krishna"
"22180","GRAPHENE WORD","MAHMUL/2021/82448","21-10-2022","English, Marathi, Hindi","Weekly","PRAVIN BHAGWAT PATIL","PRAVIN BHAGWAT PATIL","Maharashtra","Nagpur"
"22181","GRAPHIC STROKES","MAHENG/2014/60734","11-03-2015","English","Bimonthly (Once in two months)","MANOJ KISHANRAO TANURKAR","MANOJ KISHANRAO TANURKAR","Maharashtra","Nanded"
"22182","GRASSHOPPER","UPBIL/2018/76142","01-10-2018","English, HINDI","Monthly","NIKHIL SRIVASTAVA","NIKHIL SRIVASTAVA","Uttar Pradesh","Lucknow"
"22183","GRASSROOT JOURNALIST","RAJBIL/2016/67650","27-06-2016","English, HINDI","Quarterly","YASHWANT VYAS","YASHWANT VYAS","Rajasthan","Jaipur"
"22184","Grassroot Policies","UPENG/26/A6503","10-08-2026","English","Quarterly","wajahat mazahar khan","wajahat mazahar khan","Uttar Pradesh","Saharanpur"
"22185","GRASSROOTS","TNENG/2009/27557","24-04-2009","English","Monthly","SASHI NAIR","PRESS INSTITUTE OF INDIA RESEARCH INSTITUTE FOR NEWSPAPER DEVELOPMENT","Tamil Nadu","Chennai"
"22186","GRAVIT PATHIKA","MPHIN/26/A3979","20-05-2026","Hindi","Monthly","VIRENDRA SAHU","VIRENDRA SAHU","Madhya Pradesh","Bhopal"
"22187","GRAZIA","MAHENG/2008/25042","05-10-2011","English","Monthly","JOJI VARGHESE","WORLDWIDE MEDIA PVT. LTD.","Maharashtra","Mumbai"
"22188","GREAT AMRAVATHI","APTEL/2016/68256","02-05-2017","Telugu","Monthly","MERUGUMUVVALA SRINIVASA RAO","MERUGUMUVVALA SRINIVASA RAO","Andhra Pradesh","Eluru"
"22189","GREAT ASIA","MAHBIL/2002/07068","02-07-2002","English, HINDI","Monthly","CHANDER PAL SHARMA","BHARTIYA CULTURE AND SOCIAL DEVELOPMENT ASSOCIATION","Maharashtra","Mumbai"
"22190","GREAT BELGAVI","KARKAN/2017/74777","19-02-2018","Kannada","Fortnightly","MAHALING SATTEPPA HANAMANTGOL","MAHALING SATTEPPA HANAMANTGOL","Karnataka","Belagavi"
"22191","GREAT BHIM","UPHIN/2016/68393","22-08-2016","Hindi","Weekly","SANTOSH SINGH","SANTOSH SINGH","Uttar Pradesh","Lucknow"
"22192","GREAT CHAWA","MAHMAR/2022/82202","26-09-2022","Marathi","Weekly","NIKHIL ANIL NAGANE","NIKHIL ANIL NAGANE","Maharashtra","Solapur"
"22193","GREAT DESERT NEWS","RAJHIN/2009/33016","26-07-2010","Hindi","Fortnightly","NIRDOSH VYAS","NIRDOSH VYAS","Rajasthan","Bikaner"
"22194","GREAT FIGHTERS NEWS","HARHIN/2023/88898","11-09-2024","HINDI","Monthly","DILAVER SINGH","DILAVER SINGH","Haryana","Karnal"
"22195","GREAT GAME INDIA","APENG/2015/70684","15-03-2017","English","Quarterly","SHELLEY KASLI","G. RAJA SEKHAR","Andhra Pradesh","Anantapur"
"22196","GREAT HINDUSTAN","MAHHIN/2021/81738","25-07-2022","Hindi","Weekly","KHATIK ANIS AHMED ABDUL MAJID","KHATIK ANIS AHMED ABDUL MAJID","Maharashtra","Dhule"
"22197","GREAT INDIA","UPHIN/2012/44801","24-08-2012","Hindi","Monthly","RAHUL KUMAR SINGH","SOCIAL & CULTURAL DEVELOPMENT SANSTHAN","Uttar Pradesh","Azamgarh"
"22198","GREAT INDIAN TIMES","MPHIN/25/A3762","07-11-2025","Hindi","Weekly","KAVITA BURRA","KAVITA BURRA","Madhya Pradesh","Bhopal"
"22199","GREAT MAGAZINE OF TIMEPIECES","KNENG/25/A1540","02-07-2025","English","Quarterly","VRITTI VAIBHAV JAIN","LUXIERGE MEDIA PRIVATE LIMITED","Karnataka","Bengaluru"
"22200","GREAT MANGLA TIMES","HARENG/2011/45794","16-10-2012","English","Monthly","AJAY GUPTA","AJAY GUPTA","Haryana","Panchkula"
"22201","GREAT MIND","DELENG/2012/47764","01-02-2013","English","Bimonthly (Once in two months)","RANDIV GANESHA MEHRA","RANDIV GANESHA MEHRA","Delhi","New Delhi"
"22202","GREAT NATIONAL ACHIVEMENT","UPHIN/2012/49511","07-05-2013","Hindi","Weekly","RAJBEER SINGH","RAJBEER SINGH","Uttar Pradesh","Ghaziabad"
"22203","GREAT NEWS","JKHIN/2005/18756","24-04-2009","Hindi","Daily","AJAY KUMAR","AJAY KUMAR","Jammu and Kashmir","Jammu"
"22204","GREAT NEWS TIMES","61724","26-05-1995","Hindi","Weekly","ABDUL MAJID KHAN","ABDUL MAJID KHAN","Madhya Pradesh","Bhopal"
"22205","GREAT PANCHMAHAL","GUJGUJ/2016/71630","16-05-2017","Gujarati","Fortnightly","KARAN JITENDRA BHAGWANI","KARAN JITENDRA BHAGWANI","Gujarat","Panchmahal"
"22206","GREAT RAJASATHAN","48802","19-11-1990","Hindi","Daily","V.K.SHARMA","V.K.SHARMA","Rajasthan","Banswara"
"22207","GREAT RAJASTHAN","48898","02-04-2009","Hindi","Daily","V.K.SHARMA","V.K.SHARMA","Rajasthan","Jaipur"
"22208","GREAT RAJASTHAN","48895","06-04-2009","Hindi","Daily","V.K.SHARMA","V.K.SHARMA","Rajasthan","Bhilwara"
"22209","GREAT RAJASTHAN","46426","12-12-2005","Hindi","Fortnightly","V.K. SHARMA","V.K. SHARMA","Rajasthan","Bhilwara"
"22210","GREAT STATE","MPHIN/2016/68265","12-08-2016","Hindi","Monthly","MAZHAR MEER KHAN","MAZHAR MEER KHAN","Madhya Pradesh","Bhopal"
"22211","GREAT TELANGANA","TELTEL/2023/90139","18-11-2024","TELUGU","Daily","C. DASTAIAH","C.DASTAIAH","Telangana","Rangareddy"
"22212","GREAT TELANGANA","TELTEL/2015/65373","30-12-2015","Telugu","Monthly","C. DASTAIAH","C.DASTAIAH","Telangana","Hyderabad"
"22213","GREAT WORLD","APENG/2015/63378","22-07-2015","English","Daily","THOKALA RAJESH BABU","TOKALA RAJESH BABU","Andhra Pradesh","West Godavari"
"22214","GREATANDHRA","TELTEL/2012/41197","05-07-2013","Telugu","Weekly","VENKAT ARIKATLA","V 5 PUBLICATIONS PVT. LTD.","Telangana","Hyderabad"
"22215","Greater andhra Samagra Vartha Darshini","APTEL/26/A1636","18-03-2026","Telugu","Weekly","Budha madhu nagendra vara prasad","Budha madhu nagendra vara prasad","Andhra Pradesh","Visakhapatnam"
"22216","GREATER BENGALURU","KARKAN/2017/70925","12-04-2017","Kannada","Monthly","NATARAJ N","NATARAJ.N","Karnataka","Bengaluru"
"22217","GREATER CITY","APTEL/2010/34188","04-04-2014","Telugu","Daily","A. VENAMMA","A VENAMMA","Andhra Pradesh","Visakhapatnam"
"22218","Greater dahegam","GJGUJ/25/A3811","10-11-2025","Gujarati","Fortnightly","Brahmbhatt hareshkumar","Brahmbhatt hareshkumar","Gujarat","Gandhinagar"
"22219","GREATER EXPRESS","JKENG/2013/49465","03-05-2013","English","Weekly","ASIYA RASHID","ASIYA RASHID","Jammu and Kashmir","Srinagar"
"22220","GREATER HARYANA","HRBIL/25/A2106","07-08-2025","English, Hindi","Monthly","RAJBIR NARWAL","RAJBIR NARWAL","Haryana","Jhajjar"
"22221","GREATER JAMMU","JKENG/2009/29765","30-11-2009","English","Daily","MURTI CHANDER GUPTA","MURTI CHANDER GUPTA","Jammu and Kashmir","Jammu"
"22222","GREATER JHELUM VALLEY","JKBIL/2011/40026","16-12-2011","English, Urdu","Weekly","NAJEEB NAQVI","NAJEEB NAQVI","Jammu and Kashmir","Baramula"
"22223","GREATER JOURNALIST FOCUS","APTEL/2018/75736","25-07-2018","Telugu","Weekly","PEESA SRINIVASA RAO","PEESA SRINIVASA RAO","Andhra Pradesh","Visakhapatnam"
"22224","GREATER KASHMIR","48956","13-10-2009","English","Daily","RASHID MAKDHOOMI","G.K. COMMUNICATIONS PVT. LTD.","Jammu and Kashmir","Srinagar"
"22225","GREATER KASHMIR","JKENG/2009/29306","29-10-2009","English","Daily","RASHID MAKHDOOMI","G.K. COMMUNICATIONS PVT. LTD.","Jammu and Kashmir","Jammu"
"22226","GREATER LADAKH","JKBIL/2017/70966","25-04-2017","English, Urdu","Weekly","MOHAMMAD ALI","MOHD ALI","ladakh","Kargil"
"22227","GREATER NAVYANDHRA","APTEL/2016/73193","11-09-2017","Telugu","Monthly","SIRIPILLI SURESH KUMAR","SIRIPILLI SURESH KUMAR","Andhra Pradesh","Visakhapatnam"
"22228","GREATER NELLORE","APTEL/2016/68879","04-10-2016","Telugu","Fortnightly","GUNDALA PRATAP REDDY","G. PRATAP REDDY","Andhra Pradesh","Sri Potti Sriramulu Nellore"
"22229","GREATER NEWS","APTEL/2006/18219","11-03-2013","Telugu","Daily","N.S.R.K. BAPURAO","N.S.R.K. BAPURAO","Andhra Pradesh","Visakhapatnam"
"22230","GREATER NEWS","APTEL/2009/28305","09-07-2009","Telugu","Daily","N.S.R.K. BAPU RAO","N.S.R.K. BAPURAO","Andhra Pradesh","East Godavari"
"22231","GREATER NEWS","APTEL/2012/43233","21-06-2012","Telugu","Monthly","N.S.R.K. BAPURAO","N.S.R.K. BAPURAO","Andhra Pradesh","Visakhapatnam"
"22232","GREATER NEWS","APTEL/2009/28304","09-07-2009","Telugu","Daily","N.S.R.K. BAPU RAO","N.S.R.K. BAPURAO","Andhra Pradesh","Srikakulam"
"22233","GREATER NOIDA FOCUS","UPBIL/2002/07323","23-07-2002","English, HINDI","Weekly","AJIT KUMAR SINGH","AJIT KUMAR SINGH","Uttar Pradesh","Gautam Buddha Nagar"
"22234","GREATER NOIDA HEAVENS","UPBIL/2009/31588","11-06-2012","English, HINDI","Weekly","ANIL KUMAR","ANILKUMAR","Uttar Pradesh","Gautam Buddha Nagar"
"22235","GREATER NOW","JKENG/2012/46502","20-11-2012","English","Half Yearly","NISSAR AHMED YATOO","NISSAR AHMAD YATOO","Jammu and Kashmir","Baramula"
"22236","GREATER SAMACHAR","APTEL/2013/48591","14-03-2013","Telugu","Monthly","THAGARAM SATYANARAYANA","THAGARAM SATYANARAYANA","Telangana","Rangareddy"
"22237","GREATER SAMIKSHA","APTEL/2012/48295","26-02-2013","Telugu","Fortnightly","NEELAPU ASHOK KUMAR","NEELAPU ASHOK KUMAR","Andhra Pradesh","Visakhapatnam"
"22238","GREATER TIMES","APTEL/2011/39496","11-11-2011","Telugu","Monthly","YALLA APPA RAO","YALLA APPA RAO","Andhra Pradesh","Visakhapatnam"
"22239","GREATER TODAY","APTEL/2006/18398","06-02-2007","TELUGU","Daily","KAKUMANU VENKATA VENU","KAKUMANU VENKATA VENU","Andhra Pradesh","Visakhapatnam"
"22240","GREATER VAARTHA","APTEL/2009/30502","18-01-2010","Telugu","Fortnightly","BETHA SRINIVASA RAO","BETHA SRINIVASA RAO","Andhra Pradesh","Visakhapatnam"
"22241","GREATER VOICE","APTEL/2016/70088","24-01-2017","Telugu","Daily","PASUPUREDDY NARASINGA RAO","PASUPUREDDY NARASINGA RAO","Andhra Pradesh","Visakhapatnam"
"22242","GREATER VOICE","APTEL/2013/51420","14-08-2013","Telugu","Fortnightly","PASUPUREDDY NARASINGA RAO","PASUPUREDDY NARASINGA RAO","Andhra Pradesh","Visakhapatnam"
"22243","GREEN BHOPAL","MPHIN/2019/77317","10-05-2019","Hindi","Weekly","LAKHAN BARPETE","LAKHAN BARPETE","Madhya Pradesh","Bhopal"
"22244","GREEN BURDWAN","WBBEN/2022/83546","09-03-2023","Bengali","Fortnightly","MANAS DAS","MANAS DAS","West Bengal","Purba Bardhaman"
"22245","GREEN BUSINESS","DELBIL/2009/30973","17-02-2010","English, HINDI","Monthly","ASHOK KINI HOSDURG","ASHOK KINI HOSDURG","Delhi","New Delhi"
"22246","GREEN CITY","70672","13-05-1999","Gujarati","Weekly","KANAIYALAL A. BHAVSAR","KANAIYALAL A. BHAVSAR","Gujarat","Gandhinagar"
"22247","GREEN CLEAN INDORE","MPHIN/2023/90726","20-05-2025","HINDI","Weekly","RAM SIYAMBER KUSHWAH","RAM SIYAMBER KUSHWAH","Madhya Pradesh","Indore"
"22248","GREEN CLIMATE","APENG/2013/50815","15-07-2013","English","Monthly","JANAPAREDDY VENKATA RATNAM","JANAPAREDDY VENKATA RATNAM","Andhra Pradesh","Visakhapatnam"
"22249","GREEN CLIMATE","APTEL/2010/33130","25-07-2013","Telugu","Monthly","JANAPAREDDY VENKATA RATNAM","JANAPAREDDY VENKATA RATNAM","Andhra Pradesh","Visakhapatnam"
"22250","GREEN CORRIDOR","MAHMAR/2016/74379","18-01-2018","Marathi","Weekly","MAHADA ASHRU HIWALE","MAHADA ASHRU HIWALE","Maharashtra","Washim"
"22251","GREEN CORRIDORS TIMES","TRBEN/26/A1344","20-02-2026","Bengali","Weekly","DILIP DEBNATH","DILIP DEBNATH","Tripura","West Tripura"
"22252","GREEN DAY","APTEL/2012/47301","04-01-2013","Telugu","Monthly","N. SREENIVASULU","N. SREENI VASULU","Andhra Pradesh","Anantapur"
"22253","GREEN DEORIA","UPHIN/2023/86101","15-01-2024","Hindi","Weekly","BECHU PRASAD","BECHU PRASAD","Uttar Pradesh","Deoria"
"22254","GREEN EARTH TIMES","DELBIL/2017/75591","22-06-2018","English, HINDI","Monthly","ARUN KUMAR","SH. ARUN KUMAR","Delhi","New Delhi"
"22255","GREEN GANDHINAGAR","GUJGUJ/2009/28239","06-07-2009","Gujarati","Daily","KANAIYALAL A. BHAVSAR","KANAIYALAL A. BHAVSAR","Gujarat","Gandhinagar"
"22256","GREEN GAON","UPBIL/2020/81921","26-08-2022","English, HINDI","Monthly","MUNIB KUMAR","MUNIB KUMAR","Uttar Pradesh","Lucknow"
"22257","GREEN GUARD","TELTEL/2005/14122","14-03-2005","Telugu","Daily","S. RAJITHA","S. RAJITHA","Telangana","Hyderabad"
"22258","GREEN GUARD","TELTEL/2015/60543","04-03-2015","Telugu","Daily","S. RAJITHA","S. RAJITHA","Telangana","Nalgonda"
"22259","GREEN GUJARAT","GUJGUJ/2009/29870","02-12-2009","Gujarati","Fortnightly","Patel Bimalkumar Arvindbhai","Patel Bimalkumar Arvindbhai","Gujarat","Ahmedabad"
"22260","GREEN GUJARAT","GUJGUJ/2013/57102","10-09-2014","Gujarati","Daily","Patel Bimalkumar Arvindbhai","Patel Bimalkumar Arvindbhai","Gujarat","Gandhinagar"
"22261","GREEN HARYANA","HARHIN/2014/55610","14-05-2014","Hindi","Fortnightly","ASHUTOSH","ASHUTOSH","Haryana","Rohtak"
"22262","GREEN INDIA","54481","13-02-2014","Hindi","Weekly","SUNITA KUMARI","SUNITA KUMARI","Uttar Pradesh","Meerut"
"22263","GREEN INDIA","TNTAM/2022/83554","09-03-2023","Tamil","Monthly","K.JAMBULINGAM","JAMBULINGAM K","Tamil Nadu","Tiruchirappalli"
"22264","GREEN INDIA","APTEL/2018/75940","31-08-2018","Telugu","Monthly","V. GAUTHAM PRAKASH RAO","V. GAUTHAM PRAKASH RAO","Andhra Pradesh","Visakhapatnam"
"22265","GREEN LAND","TNENG/2016/68512","01-09-2016","English","Monthly","A. VENKATESAN","A. VENKATESAN","Tamil Nadu","Chennai"
"22266","GREEN LIGHT","MPHIN/2005/16086","30-01-2006","Hindi","Weekly","NIKHAT JAMSHED","NIKHAT JAMSHED","Madhya Pradesh","Bhopal"
"22267","GREEN LINE","63370","12-03-1996","Hindi","Weekly","IMRAN AHMAD","IMRAN AHMAD","Madhya Pradesh","Bhopal"
"22268","GREEN LINE EXPRESS","71599","06-03-2013","Hindi","Weekly","ANJU JAIN","ANJU JAIN","Rajasthan","Jaipur"
"22269","GREEN MANTRA","TNBIL/2022/85435","20-09-2023","English, Tamil","Monthly","RAMASUBRAMANIAN K","RAMASUBRAMANIAN K","Tamil Nadu","Chennai"
"22270","GREEN NEWS","WBENG/2009/27290","25-10-2017","English","Fortnightly","MANOJ DAS","ULTIMATE MEDIA PRIVATE LIMITED","West Bengal","North 24 Parganas"
"22271","GREEN PLANET","UPHIN/2015/66214","22-02-2016","Hindi","Monthly","HARSHIT SHUKLA","HARSHIT SHUKLA","Uttar Pradesh","Lucknow"
"22272","GREEN PLANET","UPHIN/2015/65564","12-01-2016","Hindi","Weekly","HARSHITA  SHUKLA","HARSHIT SHUKLA","Uttar Pradesh","Lucknow"
"22273","GREEN POWER","KARKAN/2017/70919","12-04-2017","Kannada","Monthly","RAJU B","RAJU.B","Karnataka","Mysore"
"22274","GREEN PRADESH","MPHIN/2011/39301","14-10-2011","Hindi","Monthly","ZAHIDA SIDDIQUI","ZAHIDA SIDDIQUI","Madhya Pradesh","Bhopal"
"22275","GREEN REVOLT","JHAHIN/2019/78094","30-10-2019","Hindi","Daily","Saket Kumar","Saket Kumar","Jharkhand","Ranchi"
"22276","GREEN SANDESH","MPHIN/2023/89326","01-10-2024","HINDI","Monthly","KULDEEP RAI","KULDEEP RAI","Madhya Pradesh","Bhopal"
"22277","GREEN STAR","MHBIL/25/A4844","05-12-2025","Hindi, Marathi","Weekly","ASIF KHAN USMAN KHAN","ASIF KHAN USMAN KHAN","Maharashtra","Buldhana"
"22278","Green State","UPHIN/26/A6522","10-08-2026","Hindi","Monthly","Armana Parveen","Armana Parveen","Uttar Pradesh","Jhansi"
"22279","GREEN STONE","PUNPUN/2015/69053","24-10-2016","Punjabi","Weekly","BHUSHAN KUMAR","BHUSHAN KUMAR","Punjab","Patiala"
"22280","GREEN TIMES","APENG/2012/46814","06-12-2012","English","Daily","MOHAMMED MEHDI ALI","MOHAMMED MEHDI ALI","Andhra Pradesh","Hyderabad"
"22281","GREEN VALLEY","MPHIN/2023/88286","02-08-2024","HINDI","Monthly","RAVI YADAV","RAVI YADAV","Madhya Pradesh","Bhopal"
"22282","GREEN VOICE","TELTEL/2015/65609","13-01-2016","Telugu","Monthly","BANALA SHRAVANACHARY","BANALA SHRAVANACHARY","Telangana","Nalgonda"
"22283","GREEN VOICE","TELTEL/2021/90683","30-04-2025","Telugu","Daily","BANALA SHRAVANACHARY","BANALA SHRAVANACHARY","Telangana","Rangareddy"
"22284","GREEN WADI","JKURD/2017/70791","15-03-2017","Urdu","Daily","SYED MOHAMMAD SHAFI ANDRABI","SYED MOHD. SHAFI ANDRABI","Jammu and Kashmir","Badgam"
"22285","GREEN WEALTH","UPBIL/2023/85586","27-10-2023","English, HINDI","Bimonthly (Once in two months)","ROMMEL MUDRA RAKSHASA","ROMMEL MUDRA RAKSHASA","Uttar Pradesh","Ghaziabad"
"22286","GREEN WORLD","MPHIN/2015/62948","30-06-2015","Hindi","Daily","RAVI DUBEY","RAVI DUBEY","Madhya Pradesh","Gwalior"
"22287","Greenfield live","HRHIN/25/A2920","30-09-2025","Hindi","Fortnightly","preeta","preeta","Haryana","Faridabad"
"22288","GREENVALLEY","APTEL/2010/35254","14-01-2011","Telugu","Monthly","PENDAYALA BHAKTA TUKARAM","PENDAYALA BHAKTA TUKARAM","Andhra Pradesh","Visakhapatnam"
"22289","GREENWOOD GUJARAT","GJGUJ/26/A6533","10-08-2026","Gujarati","Weekly","VAGHELA KAILASHBA JAYRAMSINH","VAGHELA KAILASHBA JAYRAMSINH","Gujarat","Ahmedabad"
"22290","GREH NANDANI","DELHIN/2005/14371","15-04-2005","Hindi","Monthly","PAWAN KUMAR","PAWAN KUMAR","Delhi","New Delhi"
"22291","GRENO EXPRESS","UPHIN/2015/64629","10-11-2015","Hindi","Daily","VANDANA GOYAL","VANDANA GOYAL","Uttar Pradesh","Gautam Buddha Nagar"
"22292","GRENO LIVE","UPHIN/2016/71727","18-05-2017","Hindi","Monthly","SANJEEV KUMAR","SANJEEV KUMAR","Uttar Pradesh","Gautam Buddha Nagar"
"22293","GRENOPLES","45496","06-11-1987","Kannada","Daily","RAJENDRA PATIL","GRENOBLES (P) LTD.","Karnataka","Kalaburagi"
"22294","GREYVISION TODAY","MPHIN/2017/72329","21-06-2017","Hindi","Monthly","BRIJENDRA SINGH","BRIJENDRA SINGH","Madhya Pradesh","Gwalior"
"22295","GRIH SHOBHIKA","50753","13-07-1990","Marathi","Monthly","PARESH NATH","DELHI PRESS PATRA PRAKASHAN PVT. LTD.","Delhi","Faridabad"
"22296","GRIHA SHOBHA","47445","31-01-1989","Gujarati","Monthly","PARESH NATH","DELHI PRESS PATRA PRAKASHAN PVT LTD","Delhi","New Delhi"
"22297","GRIHALAKSHMI","29580","19-09-2014","Malayalam","Fortnightly","DEVIKA M S","MATHRUBHUMI PRINTING &PUBLISHING CO.LTD","Kerala","Kozhikode"
"22298","GRIHASWAMINI","JHAHIN/2017/73875","20-11-2017","Hindi","Quarterly","ARPANA SINGH","ARPANA SINGH","Jharkhand","Purbi Singhbhum"
"22299","GRIHSAKHI","MAHMAR/2016/68871","04-10-2016","Marathi","Annual","KAVYA SAWANT","KAVYA SAWANT","Maharashtra","Mumbai"
"22300","GRIHSHOBHA","55656","18-01-1993","Kannada","Monthly","PARESH NATH","DELHI PRESS PATRA PRAKASHAN PVT.LTD","Delhi","New Delhi"
"22301","GRIHSHOBHA","DELTAM/2001/05654","11-11-2002","Tamil","Monthly","PARESH NATH","DELHI PRESS PATRA PRAKASHAN PVT.LTD","Delhi","New Delhi"
"22302","GRIHSHOBHA","DELMAL/2004/13951","21-02-2005","Malayalam","Monthly","PARESH NATH","DELHI PRESS PATRA PRAKASHAN PVT.LTD","Delhi","New Delhi"
"22303","GRIHSHOBHA","DELTEL/2003/09234","07-03-2002","Telugu","Monthly","PARESH NATH","DELHI PRESS PATRA PRAKASHAN PVT.LTD","Delhi","New Delhi"
"22304","GRIHSHOBHA","DELBEN/2006/16647","25-05-2006","Bengali","Monthly","PARESHNATH","DELHI PRESS PATRA PRAKASHAN PVT.LTD","Delhi","New Delhi"
"22305","GRIHSHOBHA","34649","12-12-2005","Hindi","Fortnightly","PARESH NATH","DELHI PRESS PATRA PRAKASHAN PVT. LTD","Delhi","New Delhi"
"22306","Grolife newslink","MHMUL/25/A0777","30-05-2025","Hindi, English, Marathi","Weekly","MAYANK PRADIP KATARIA","JINLABS FOUNDATION","Maharashtra","Pune"
"22307","GROUND PERFECT","UPHIN/26/A6419","07-08-2026","Hindi","Monthly","Rajendra Bahadur Singh","Rajendra Bahadur Singh","Uttar Pradesh","Lucknow"
"22308","GROUND REALITY","JKENG/25/A0773","30-05-2025","English","Monthly","AJAZ AHMAD TANTRY","AJAZ AHMAD TANTRY","Jammu and Kashmir","Srinagar"
"22309","GROUND REPORT","MAHMAR/2015/60182","12-02-2015","Marathi","Weekly","VINOD SURYANARAYAN KULKARNI","VINOD SURYANARAYAN KULKARNI","Maharashtra","Satara"
"22310","GROUND REPORT MONTHLY","APTEL/26/A1965","25-03-2026","Telugu","Monthly","PEDDAVENKATESWARLU GORANTLA","PEDDAVENKATESWARLU GORANTLA","Andhra Pradesh","N T R"
"22311","GROUND TALK","BHHIN/26/A4830","08-06-2026","Hindi","Monthly","Satyam Kumar mishra","Satyam Kumar mishra","Bihar","Samastipur"
"22312","GROUND ZERO","ASSBIL/2023/90562","24-03-2025","English, Bengali","Weekly","ANUP DUTTA","ANUP DUTTA","Assam","Cachar"
